Ld,Lb,growth_rate,length,condition
53.44206244804501,27.047960071263464,33.589294133856534,"[28 28 29 29 29 30 30 31 32 32 33 34 34 36 35 37 38 39 40 40 41 42 42 43
 44 44 46 47 48 49 51 52 53]",glycerol
55.057189346388576,26.976973375380208,24.290653044684117,"[27 28 29 29 30 30 32 33 34 34 36 37 38 39 41 42 43 44 46 46 48 49 51 51
 53]",glycerol
53.672565233888676,24.4428934349941,28.199552825257786,"[25 26 27 27 27 28 28 30 30 30 31 32 32 34 34 35 36 37 37 38 39 40 42 43
 43 45 46 48 49 50 52 54]",glycerol
51.157049198388385,22.786505188933994,29.14069130022292,"[24 24 24 25 26 27 27 27 28 28 29 29 29 30 31 32 33 33 35 35 36 37 38 39
 41 41 43 44 44 45 47 48 49 51]",glycerol
54.1989538055516,26.985344102249016,25.842646198925696,"[27 27 29 30 30 30 31 33 34 34 35 36 36 38 40 41 42 43 44 45 47 48 48 50
 51 52]",glycerol
49.445941470530485,27.705770618780253,33.5062248962529,"[27 28 29 30 30 30 32 31 33 33 33 35 36 37 38 38 39 40 41 41 42 42 44 44
 45 46 48 48]",glycerol
48.129258084572015,25.348352836824205,29.188489238466804,"[26 26 27 27 28 29 28 30 30 32 32 33 34 34 35 36 37 38 39 40 41 42 42 44
 45 46 47]",glycerol
66.8517795871381,37.20863818301549,44.952945024936966,"[39 38 39 40 41 41 41 41 43 43 43 44 45 44 46 46 48 47 49 50 50 50 51 53
 52 54 54 56 57 59 59 60 61 63 63 65 66 67]",glycerol
50.89097677230602,28.214660801726517,62.282241576362104,"[26 27 29 29 28 29 30 30 31 31 32 32 32 33 33 34 34 34 35 36 36 36 37 37
 38 38 39 39 39 39 40 40 41 41 41 41 42 42 43 43 43 44 44 45 46 46 47 47
 49 49 49 50 50]",glycerol
53.283929851553566,23.96004026556144,26.017497566619106,"[24 25 26 26 26 27 27 28 30 30 31 32 33 34 35 36 37 39 39 40 42 42 43 44
 45 47 47 48 51 52]",glycerol
51.82716625758101,23.21881208184077,27.623967172044814,"[23 24 25 25 25 26 27 28 29 30 30 31 32 32 33 34 35 35 36 36 38 39 39 41
 42 44 45 46 47 49 49 51]",glycerol
51.56760811432635,23.91123579908761,27.056852077993565,"[24 24 25 26 27 28 28 30 30 30 32 32 32 33 35 34 35 36 37 38 39 41 42 43
 44 45 46 48 51 51]",glycerol
66.59699184473806,41.82688716224296,49.178394514660695,"[41 42 42 43 44 45 45 46 47 48 49 50 50 51 52 52 53 53 54 54 56 56 56 58
 59 60 60 60 62 63 63 65 66]",glycerol
46.715190311340145,26.639669063279154,33.32035135627156,"[26 26 28 28 29 29 30 32 32 33 33 34 35 35 36 36 37 38 39 39 39 41 42 43
 44 45 46]",glycerol
47.4602648278359,25.05589722196805,45.574402637071636,"[25 25 26 25 27 27 28 28 28 29 30 30 30 31 32 32 32 33 33 33 35 35 34 35
 36 37 36 37 38 39 38 39 41 41 42 43 43 43 45 45 48 48]",glycerol
60.24169767126538,23.47638991020564,30.15699616167089,"[25 25 25 26 27 28 29 29 31 30 30 31 32 32 32 33 34 33 35 36 35 36 38 38
 40 40 41 42 43 43 44 45 47 49 49 50 52 69 64 60 55]",glycerol
43.997201783042286,20.952647879642296,31.767411832005138,"[23 22 23 23 22 24 24 24 25 24 26 27 27 27 29 29 30 30 31 31 32 32 34 33
 35 36 37 37 39 39 41 42 43 44]",glycerol
46.464847088162735,22.098969359654063,26.115491202296838,"[22 23 23 24 25 26 26 27 27 29 29 29 30 31 32 32 33 35 36 36 37 38 40 41
 42 43 44 46]",glycerol
63.36332938776052,37.09730118962799,44.02241007919757,"[37 38 37 39 39 39 41 42 42 43 44 45 45 45 46 46 48 48 49 50 52 52 53 54
 55 56 56 57 57 58 59 60 61 62]",glycerol
56.25827826288411,28.83267483547763,32.14564782090105,"[28 29 31 30 31 32 32 33 34 35 35 36 37 38 40 41 41 43 43 45 45 46 47 48
 48 50 50 51 52 53 54]",glycerol
51.70601225096769,20.83729030967958,22.8804266367056,"[22 22 22 23 24 25 26 26 26 28 27 29 30 30 32 32 33 35 36 36 38 39 41 40
 43 44 46 49 49 51]",glycerol
55.06058689281324,21.127056265018496,25.32693043538958,"[23 24 23 25 24 25 26 26 26 27 27 28 28 29 30 31 32 33 34 35 36 37 38 39
 40 42 42 44 45 47 48 50 51 54 55]",glycerol
46.70467516364516,19.576189182255995,28.69744627617398,"[20 20 22 21 23 22 22 24 24 25 25 26 25 27 27 27 28 29 30 31 31 32 33 34
 35 36 36 38 38 39 40 42 43 44 45 46]",glycerol
53.08171455846843,25.33883885180559,45.92897918532695,"[26 26 27 27 27 28 28 29 30 30 29 30 31 31 32 32 33 33 33 34 34 34 34 35
 35 36 36 37 38 39 39 40 40 41 42 43 43 44 45 46 46 47 48 49 49 51 51 53
 54]",glycerol
49.852059442638286,26.461633096936545,42.681211656784235,"[27 28 28 29 30 30 30 30 30 31 31 31 31 33 33 33 33 34 34 35 35 37 37 38
 39 39 40 41 41 43 43 45 45 45 45 47 48 49 51]",glycerol
70.96084533336993,36.15091862793612,69.8876020536514,"[37 37 37 38 39 38 39 39 40 40 41 41 41 41 43 42 43 43 44 44 44 44 45 45
 45 46 47 47 46 47 48 49 48 50 50 50 51 52 52 53 54 54 55 55 57 56 56 57
 57 58 58 60 60 61 62 62 63 63 64 64 65 67 68 68 70 70 71 72]",glycerol
47.34883136613288,21.837064346660565,58.215042759982715,"[23 23 24 24 24 23 24 25 25 25 24 25 26 25 25 27 26 27 27 28 28 29 28 29
 29 29 29 30 31 31 31 31 32 32 33 33 33 33 33 33 34 35 35 36 35 36 37 37
 38 38 39 39 40 40 41 41 42 43 43 45 46 46 48 50 50]",glycerol
52.704108374728065,29.10361772177502,24.512180514334275,[30 30 32 31 33 34 34 36 37 37 39 39 39 41 43 44 45 47 48 51 53],glycerol
50.54445196096569,24.308829999223263,29.354051257582533,"[24 24 25 27 27 27 29 29 29 30 31 32 32 33 34 35 36 37 36 38 39 40 41 41
 42 43 45 46 47 49 50]",glycerol
56.52265651770688,26.1392547418049,28.76116847040144,"[27 28 29 28 29 30 30 31 31 33 34 34 35 35 36 37 37 39 41 40 43 43 43 44
 46 47 49 50 52 53 55 57]",glycerol
63.02538142850105,23.267871955408296,23.65063272728185,"[25 26 26 27 27 28 29 30 32 31 31 33 33 34 35 36 36 38 39 40 41 42 42 43
 44 45 46 48 50 51 53 56 73 69]",glycerol
48.00092912918273,24.00507371164835,29.008036224969143,"[24 24 24 25 26 26 27 29 29 30 31 31 32 33 34 35 37 37 38 38 39 40 42 41
 42 43 44 45 46]",glycerol
52.831843955260496,26.542003508969707,32.221344904982935,"[26 27 28 28 29 29 30 30 32 32 33 34 36 36 37 37 38 38 39 40 40 42 42 43
 43 45 46 47 48 49 52 53]",glycerol
72.3203087912206,43.044133182017255,49.426636139748304,"[42 43 45 45 45 46 46 47 49 49 51 51 51 52 53 54 54 55 55 56 57 58 59 58
 60 60 62 62 63 65 65 66 68 69 70 71 71]",glycerol
51.33272702686539,29.20198545796869,36.8635307260315,"[30 30 30 31 31 32 33 33 34 35 35 36 37 37 38 39 40 40 41 41 42 43 43 45
 46 47 47 49 50 51]",glycerol
